partner_id,partner_segment,region,channel,price_band,quality_score,eligible_for_test,treatment_group,baseline_commission_rate,test_incentive_rate,bookings_before,bookings_after,adr,gross_revenue_before,gross_revenue_after,platform_margin_before,platform_margin_after,cancellation_rate_before,cancellation_rate_after,cannibalization_pressure,booking_delta,revenue_delta,margin_delta
100560,Growth,South Europe,Mobile,Midscale,73.8,1,0,0.155,0.0,267,251,148.93,39764.42,37381.53,6163.48,5794.14,0.1375,0.1174,0.01,-16,-2382.8899999999994,-369.33999999999924
100561,Growth,West Europe,Direct,Upscale,72.3,1,1,0.155,0.025,153,167,184.46,28222.36,30804.8,4374.47,4004.62,0.1105,0.1163,0.01,14,2582.4399999999987,-369.85000000000036
100562,Long Tail,North Europe,Affiliate,Midscale,89.6,0,0,0.15,0.0,137,124,110.62,15155.37,13717.27,2273.3,2057.59,0.051,0.048,0.01,-13,-1438.1000000000004,-215.71000000000004
100563,Core,West Europe,Mobile,Budget,74.9,1,0,0.165,0.0,227,201,65.07,14771.41,13079.53,2437.28,2158.12,0.085,0.1012,0.01,-26,-1691.8799999999992,-279.1600000000003
100564,Core,South Europe,Mobile,Budget,89.0,1,1,0.165,0.025,196,224,106.29,20833.04,23809.19,3437.45,3333.29,0.12,0.1003,0.01,28,2976.149999999998,-104.15999999999985
100565,Core,South Europe,Mobile,Budget,82.3,1,1,0.165,0.025,155,147,103.65,16066.15,15236.93,2650.91,2133.17,0.1064,0.1211,0.01,-8,-829.2199999999993,-517.7399999999998
100566,Premium,West Europe,Direct,Midscale,74.6,0,0,0.175,0.0,231,231,117.64,27174.46,27174.46,4755.53,4755.53,0.0742,0.0745,0.025,0,0.0,0.0
100567,Growth,North Europe,Direct,Budget,82.8,1,0,0.155,0.0,255,277,76.57,19525.52,21210.07,3026.45,3287.56,0.0813,0.0969,0.01,22,1684.5499999999993,261.1100000000001
100568,Core,South Europe,Direct,Midscale,81.2,1,0,0.165,0.0,143,155,121.33,17350.09,18806.04,2862.76,3103.0,0.0839,0.0649,0.01,12,1455.9500000000007,240.23999999999978
100569,Core,North Europe,Affiliate,Midscale,88.2,1,1,0.165,0.025,258,285,115.87,29893.48,33021.87,4932.42,4623.06,0.0685,0.0476,0.01,27,3128.390000000003,-309.3599999999997
100570,Core,Central Europe,Affiliate,Upscale,72.5,1,0,0.165,0.0,199,204,176.83,35188.59,36072.73,5806.12,5952.0,0.0567,0.0543,0.01,5,884.1400000000067,145.8800000000001
100571,Long Tail,North Europe,Direct,Budget,78.4,0,0,0.15,0.0,166,177,73.14,12141.94,12946.53,1821.29,1941.98,0.0759,0.087,0.01,11,804.5900000000001,120.69000000000005
100572,Core,North Europe,Direct,Midscale,77.4,1,1,0.165,0.025,192,222,132.08,25359.07,29321.42,4184.25,4105.0,0.1287,0.1208,0.01,30,3962.3499999999985,-79.25
100573,Premium,West Europe,Direct,Budget,85.0,0,0,0.175,0.0,444,461,81.33,36111.64,37494.29,6319.54,6561.5,0.076,0.0763,0.01,17,1382.6500000000015,241.96000000000004
100574,Long Tail,West Europe,Direct,Upscale,67.7,0,0,0.15,0.0,140,117,187.46,26244.04,21932.52,3936.61,3289.88,0.1021,0.1009,0.01,-23,-4311.52,-646.73
100575,Core,West Europe,Direct,Budget,88.2,1,1,0.165,0.025,271,268,62.42,16916.5,16729.23,2791.22,2342.09,0.0855,0.0858,0.01,-3,-187.27000000000044,-449.12999999999965
100576,Long Tail,West Europe,Mobile,Budget,82.7,0,0,0.15,0.0,169,180,89.25,15084.03,16065.83,2262.6,2409.87,0.1436,0.1282,0.01,11,981.7999999999993,147.26999999999998
100577,Core,Central Europe,Affiliate,Budget,64.8,0,0,0.165,0.0,168,159,111.0,18647.19,17648.23,3076.79,2911.96,0.1082,0.1012,0.01,-9,-998.9599999999991,-164.82999999999993
100578,Long Tail,West Europe,Direct,Midscale,90.1,0,0,0.15,0.0,159,182,157.79,25089.2,28718.46,3763.38,4307.77,0.1073,0.1088,0.025,23,3629.2599999999984,544.3900000000003
100579,Core,West Europe,Mobile,Budget,98.0,1,1,0.165,0.025,181,186,78.3,14173.01,14564.53,2338.55,2039.03,0.0562,0.0803,0.01,5,391.52000000000044,-299.5200000000002
100580,Core,West Europe,Mobile,Midscale,88.0,1,0,0.165,0.0,361,364,135.59,48946.53,49353.29,8076.18,8143.29,0.0757,0.0718,0.025,3,406.76000000000204,67.10999999999967
100581,Core,North Europe,Direct,Midscale,92.3,1,0,0.165,0.0,254,280,106.78,27123.14,29899.53,4475.32,4933.42,0.0778,0.0552,0.01,26,2776.3899999999994,458.10000000000036
100582,Growth,South Europe,Direct,Midscale,78.9,1,0,0.155,0.0,163,160,130.49,21270.08,20878.6,3296.86,3236.18,0.073,0.0686,0.01,-3,-391.4800000000032,-60.68000000000029
100583,Core,North Europe,Direct,Budget,61.4,0,0,0.165,0.0,273,277,80.67,22023.64,22346.33,3633.9,3687.14,0.1067,0.119,0.01,4,322.6900000000023,53.23999999999978
100584,Long Tail,South Europe,Direct,Budget,59.6,0,0,0.15,0.0,112,121,64.72,7248.3,7830.75,1087.25,1174.61,0.136,0.1445,0.01,9,582.4499999999998,87.3599999999999
100585,Core,North Europe,Mobile,Midscale,80.6,1,1,0.165,0.025,270,244,118.5,31995.62,28914.56,5279.28,4048.04,0.0705,0.0657,0.01,-26,-3081.0599999999977,-1231.2399999999998
100586,Growth,Central Europe,Corporate,Budget,72.1,1,1,0.155,0.025,111,119,98.17,10896.69,11682.04,1688.99,1518.67,0.0999,0.1005,0.01,8,785.3500000000004,-170.31999999999994
100587,Core,West Europe,Direct,Midscale,68.9,1,1,0.165,0.025,270,296,146.71,39611.46,43425.9,6535.89,6079.63,0.1212,0.1299,0.025,26,3814.4400000000023,-456.2600000000002
100588,Growth,Central Europe,Mobile,Midscale,77.4,1,0,0.155,0.0,249,250,132.37,32960.42,33092.79,5108.87,5129.38,0.0734,0.0929,0.01,1,132.37000000000262,20.51000000000022
100589,Growth,West Europe,Direct,Midscale,84.2,1,0,0.155,0.0,164,186,93.98,15413.34,17480.98,2389.07,2709.55,0.1139,0.1387,0.025,22,2067.6399999999994,320.48
100590,Long Tail,North Europe,Affiliate,Budget,63.5,0,0,0.15,0.0,138,118,76.88,10609.02,9071.48,1591.35,1360.72,0.1113,0.1133,0.01,-20,-1537.5400000000009,-230.62999999999988
100591,Core,Central Europe,Mobile,Midscale,73.5,1,0,0.165,0.0,315,267,101.57,31995.56,27120.05,5279.27,4474.81,0.0942,0.1253,0.01,-48,-4875.510000000002,-804.46
100592,Core,South Europe,Direct,Budget,93.1,1,1,0.165,0.025,178,197,57.33,10204.8,11294.08,1683.79,1581.17,0.03,0.0351,0.01,19,1089.2800000000007,-102.61999999999989
100593,Core,South Europe,Direct,Midscale,67.2,1,0,0.165,0.0,148,160,146.07,21618.8,23371.68,3567.1,3856.33,0.0959,0.0809,0.01,12,1752.880000000001,289.23
100594,Growth,West Europe,Affiliate,Budget,86.7,1,0,0.155,0.0,215,211,61.64,13251.54,13005.0,2053.99,2015.77,0.093,0.0844,0.01,-4,-246.54000000000087,-38.2199999999998
100595,Core,South Europe,Corporate,Upscale,73.2,1,1,0.165,0.025,195,209,131.28,25598.98,27436.86,4223.83,3841.16,0.1424,0.1522,0.01,14,1837.880000000001,-382.6700000000001
100596,Premium,Central Europe,Direct,Midscale,83.5,0,0,0.175,0.0,344,367,140.43,48308.19,51538.1,8453.93,9019.17,0.1015,0.1292,0.01,23,3229.909999999996,565.2399999999998
100597,Core,South Europe,Direct,Budget,89.0,1,1,0.165,0.025,250,240,76.74,19186.1,18418.66,3165.71,2578.61,0.1093,0.1172,0.01,-10,-767.4399999999987,-587.0999999999999
100598,Long Tail,West Europe,Direct,Budget,85.4,0,0,0.15,0.0,132,124,86.98,11481.32,10785.48,1722.2,1617.82,0.0549,0.0446,0.01,-8,-695.8400000000001,-104.38000000000011
100599,Core,South Europe,Affiliate,Budget,87.1,1,0,0.165,0.0,233,237,71.87,16746.48,17033.98,2763.17,2810.61,0.0801,0.0693,0.01,4,287.5,47.440000000000055
100600,Core,South Europe,Affiliate,Budget,66.5,0,0,0.165,0.0,316,342,82.91,26200.31,28356.03,4323.05,4678.74,0.1366,0.1503,0.01,26,2155.7199999999975,355.6899999999996
100601,Premium,Central Europe,Mobile,Budget,89.1,0,0,0.175,0.0,323,289,108.89,35172.31,31469.96,6155.15,5507.24,0.0588,0.0707,0.01,-34,-3702.3499999999985,-647.9099999999999
100602,Long Tail,West Europe,Mobile,Upscale,69.5,0,0,0.15,0.0,122,120,230.99,28180.28,27718.31,4227.04,4157.75,0.1269,0.1211,0.01,-2,-461.9699999999975,-69.28999999999996
100603,Premium,West Europe,Mobile,Midscale,80.6,0,0,0.175,0.0,226,221,160.95,36373.79,35569.06,6365.41,6224.59,0.1088,0.0863,0.025,-5,-804.7300000000032,-140.8199999999997
100604,Long Tail,Central Europe,Mobile,Budget,80.6,0,0,0.15,0.0,148,154,60.08,8892.23,9252.72,1333.83,1387.91,0.0973,0.0838,0.01,6,360.4899999999998,54.080000000000155
100605,Premium,West Europe,Direct,Midscale,82.9,0,0,0.175,0.0,341,341,149.38,50937.57,50937.57,8914.07,8914.07,0.0797,0.1004,0.025,0,0.0,0.0
100606,Long Tail,South Europe,Affiliate,Budget,81.4,0,0,0.15,0.0,106,101,75.32,7983.83,7607.23,1197.57,1141.08,0.0649,0.0732,0.01,-5,-376.60000000000036,-56.49000000000001
100607,Growth,West Europe,Direct,Upscale,69.6,1,1,0.155,0.025,267,322,266.35,71115.3,85764.52,11022.87,11149.39,0.1471,0.1479,0.01,55,14649.220000000001,126.51999999999862
100608,Premium,North Europe,Direct,Budget,64.5,0,0,0.175,0.0,210,200,80.28,16857.85,16055.1,2950.12,2809.64,0.1241,0.1466,0.01,-10,-802.7499999999982,-140.48000000000002
100609,Core,South Europe,Corporate,Midscale,86.7,1,0,0.165,0.0,212,206,128.36,27211.88,26441.73,4489.96,4362.89,0.0922,0.1157,0.01,-6,-770.1500000000015,-127.06999999999971
100610,Core,North Europe,Mobile,Midscale,79.9,1,0,0.165,0.0,444,380,137.0,60829.77,52061.51,10036.91,8590.15,0.0809,0.0805,0.01,-64,-8768.259999999995,-1446.7600000000002
100611,Core,North Europe,Corporate,Budget,89.5,1,0,0.165,0.0,268,251,75.67,20278.44,18992.12,3345.94,3133.7,0.0815,0.0813,0.01,-17,-1286.3199999999997,-212.24000000000024
100612,Long Tail,South Europe,Direct,Budget,77.6,0,0,0.15,0.0,112,117,97.29,10896.11,11382.54,1634.42,1707.38,0.0979,0.091,0.01,5,486.4300000000003,72.96000000000004
100613,Long Tail,South Europe,Affiliate,Midscale,63.9,0,0,0.15,0.0,139,143,109.43,15210.18,15647.88,2281.53,2347.18,0.1189,0.1155,0.01,4,437.6999999999989,65.64999999999964
100614,Core,Central Europe,Affiliate,Upscale,87.7,1,0,0.165,0.0,294,310,214.8,63152.36,66589.23,10420.14,10987.22,0.101,0.0831,0.01,16,3436.8699999999953,567.0799999999999
100615,Premium,West Europe,Direct,Midscale,74.3,0,0,0.175,0.0,296,311,115.09,34067.47,35793.86,5961.81,6263.93,0.0779,0.06,0.025,15,1726.3899999999994,302.1199999999999
100616,Premium,North Europe,Direct,Midscale,81.4,0,0,0.175,0.0,108,128,122.6,13240.47,15692.4,2317.08,2746.17,0.0529,0.0322,0.01,20,2451.9300000000003,429.09000000000015
100617,Core,Central Europe,Affiliate,Midscale,71.5,1,1,0.165,0.025,56,54,157.69,8830.7,8515.32,1457.07,1192.14,0.1026,0.1027,0.01,-2,-315.380000000001,-264.92999999999984
100618,Growth,North Europe,Direct,Upscale,94.4,1,1,0.155,0.025,241,229,207.96,50119.08,47623.52,7768.46,6191.06,0.0314,0.0347,0.01,-12,-2495.560000000005,-1577.3999999999996
100619,Growth,North Europe,Corporate,Midscale,69.2,1,1,0.155,0.025,238,238,119.58,28460.65,28460.65,4411.4,3699.88,0.095,0.0758,0.01,0,0.0,-711.5199999999995
100620,Premium,West Europe,Direct,Midscale,74.6,0,0,0.175,0.0,267,250,119.09,31798.05,29773.46,5564.66,5210.36,0.0844,0.0756,0.025,-17,-2024.5900000000001,-354.3000000000002
100621,Core,West Europe,Direct,Midscale,79.1,1,0,0.165,0.0,171,156,109.54,18731.88,17088.73,3090.76,2819.64,0.1044,0.1253,0.025,-15,-1643.1500000000015,-271.12000000000035
100622,Long Tail,Central Europe,Mobile,Budget,67.1,0,0,0.15,0.0,158,159,74.44,11761.18,11835.62,1764.18,1775.34,0.155,0.1507,0.01,1,74.44000000000051,11.159999999999854
100623,Core,South Europe,Direct,Upscale,81.3,1,1,0.165,0.025,296,340,74.71,22115.57,25403.02,3649.07,3556.42,0.041,0.0484,0.01,44,3287.4500000000007,-92.65000000000009
100624,Long Tail,South Europe,Corporate,Budget,94.1,0,0,0.15,0.0,82,93,83.88,6877.84,7800.47,1031.68,1170.07,0.1323,0.1477,0.01,11,922.6300000000001,138.38999999999987
100625,Core,North Europe,Mobile,Budget,73.1,1,1,0.165,0.025,101,109,73.37,7410.47,7997.44,1222.73,1119.64,0.093,0.0857,0.01,8,586.9699999999993,-103.08999999999992
100626,Premium,West Europe,Direct,Midscale,82.0,0,0,0.175,0.0,284,339,106.25,30175.97,36019.91,5280.8,6303.48,0.0976,0.0868,0.025,55,5843.940000000002,1022.6799999999994
100627,Growth,West Europe,Mobile,Midscale,50.5,0,0,0.155,0.0,229,222,138.75,31774.63,30803.35,4925.07,4774.52,0.0885,0.0845,0.025,-7,-971.2800000000025,-150.54999999999927
100628,Core,North Europe,Affiliate,Budget,77.6,1,0,0.165,0.0,160,136,114.84,18374.44,15618.28,3031.78,2577.02,0.1187,0.1078,0.01,-24,-2756.159999999998,-454.7600000000002
100629,Premium,West Europe,Mobile,Budget,74.9,0,0,0.175,0.0,106,116,96.83,10263.73,11232.01,1796.15,1965.6,0.0978,0.0964,0.01,10,968.2800000000007,169.44999999999982
100630,Long Tail,West Europe,Mobile,Midscale,69.8,0,0,0.15,0.0,127,106,127.93,16247.26,13560.71,2437.09,2034.11,0.1009,0.1022,0.025,-21,-2686.550000000001,-402.98000000000025
100631,Premium,North Europe,Mobile,Upscale,88.8,0,0,0.175,0.0,296,276,263.76,78073.87,72798.61,13662.93,12739.76,0.0329,0.0287,0.01,-20,-5275.259999999995,-923.1700000000001
100632,Growth,West Europe,Affiliate,Budget,74.7,1,1,0.155,0.025,193,220,54.29,10478.06,11943.9,1624.1,1552.71,0.0988,0.0927,0.01,27,1465.8400000000001,-71.38999999999987
100633,Core,South Europe,Direct,Budget,76.2,1,1,0.165,0.025,274,281,46.19,12656.74,12980.09,2088.36,1817.21,0.1165,0.1394,0.01,7,323.35000000000036,-271.1500000000001
100634,Growth,North Europe,Mobile,Midscale,74.2,1,1,0.155,0.025,237,255,149.28,35379.13,38066.15,5483.76,4948.6,0.0916,0.0864,0.01,18,2687.020000000004,-535.1599999999999
100635,Growth,West Europe,Corporate,Upscale,58.8,0,0,0.155,0.0,147,131,291.62,42868.26,38202.32,6644.58,5921.36,0.144,0.1415,0.01,-16,-4665.940000000002,-723.2200000000003
100636,Core,South Europe,Affiliate,Budget,66.7,0,0,0.165,0.0,148,148,78.69,11645.75,11645.75,1921.55,1921.55,0.1342,0.1303,0.01,0,0.0,0.0
100637,Premium,South Europe,Mobile,Upscale,87.6,0,0,0.175,0.0,260,283,295.85,76919.82,83724.27,13460.97,14651.75,0.0666,0.0555,0.01,23,6804.449999999997,1190.7800000000007
100638,Premium,Central Europe,Direct,Upscale,56.9,0,0,0.175,0.0,182,182,197.06,35864.15,35864.15,6276.23,6276.23,0.1567,0.1493,0.01,0,0.0,0.0
100639,Long Tail,West Europe,Mobile,Budget,70.3,0,0,0.15,0.0,65,60,66.06,4294.18,3963.86,644.13,594.58,0.103,0.1199,0.01,-5,-330.32000000000016,-49.549999999999955
100640,Premium,Central Europe,Corporate,Midscale,74.0,0,0,0.175,0.0,254,225,168.15,42709.82,37833.5,7474.22,6620.86,0.099,0.0853,0.01,-29,-4876.32,-853.3600000000006
100641,Premium,West Europe,Direct,Midscale,95.4,0,0,0.175,0.0,222,206,113.5,25196.57,23380.6,4409.4,4091.61,0.0764,0.0851,0.025,-16,-1815.9700000000012,-317.7899999999995
100642,Growth,West Europe,Direct,Midscale,85.7,1,0,0.155,0.0,199,206,158.73,31586.39,32697.47,4895.89,5068.11,0.0865,0.0871,0.025,7,1111.0800000000017,172.21999999999935
100643,Growth,North Europe,Affiliate,Midscale,72.4,1,1,0.155,0.025,142,160,125.4,17806.42,20063.57,2760.0,2608.26,0.0338,0.02,0.01,18,2257.1500000000015,-151.73999999999978
100644,Core,West Europe,Affiliate,Midscale,91.0,1,1,0.165,0.025,358,339,134.44,48128.06,45573.78,7941.13,6380.33,0.0742,0.0851,0.025,-19,-2554.279999999999,-1560.8000000000002
100645,Long Tail,West Europe,Affiliate,Midscale,70.6,0,0,0.15,0.0,157,126,147.36,23135.61,18567.43,3470.34,2785.11,0.0675,0.0632,0.025,-31,-4568.18,-685.23
100646,Growth,West Europe,Direct,Midscale,88.1,1,1,0.155,0.025,420,469,121.83,51169.32,57139.07,7931.24,7428.08,0.1228,0.1412,0.025,49,5969.75,-503.15999999999985
100647,Core,South Europe,Direct,Upscale,64.4,0,0,0.165,0.0,162,149,306.19,49603.25,45622.74,8184.54,7527.75,0.1481,0.1418,0.01,-13,-3980.510000000002,-656.79
100648,Core,West Europe,Affiliate,Midscale,88.7,1,1,0.165,0.025,267,289,89.98,24024.27,26003.8,3964.0,3640.53,0.1027,0.1047,0.025,22,1979.5299999999988,-323.4699999999998
100649,Growth,West Europe,Affiliate,Midscale,73.9,1,0,0.155,0.0,230,214,144.67,33274.92,30960.14,5157.61,4798.82,0.0919,0.0974,0.025,-16,-2314.779999999999,-358.78999999999996
100650,Core,North Europe,Mobile,Upscale,67.7,1,1,0.165,0.025,146,138,251.97,36787.63,34771.87,6069.96,4868.06,0.0796,0.0802,0.01,-8,-2015.7599999999948,-1201.8999999999996
100651,Long Tail,West Europe,Mobile,Budget,75.8,0,0,0.15,0.0,119,121,90.85,10811.44,10993.14,1621.72,1648.97,0.0793,0.0826,0.01,2,181.6999999999989,27.25
100652,Core,West Europe,Affiliate,Budget,80.8,1,1,0.165,0.025,248,309,77.81,19297.27,24043.78,3184.05,3366.13,0.1388,0.1392,0.01,61,4746.509999999998,182.07999999999993
100653,Growth,West Europe,Mobile,Midscale,73.1,1,1,0.155,0.025,143,164,148.69,21262.74,24385.24,3295.72,3170.08,0.0815,0.0935,0.025,21,3122.5,-125.63999999999987
100654,Long Tail,North Europe,Affiliate,Upscale,83.5,0,0,0.15,0.0,197,199,209.92,41353.99,41773.83,6203.1,6266.07,0.03,0.0276,0.01,2,419.8400000000038,62.969999999999345
100655,Core,South Europe,Affiliate,Budget,72.2,1,0,0.165,0.0,201,207,99.81,20062.6,20661.48,3310.33,3409.14,0.1256,0.1497,0.01,6,598.880000000001,98.80999999999995
100656,Long Tail,Central Europe,Affiliate,Midscale,84.2,0,0,0.15,0.0,189,159,119.85,22651.5,19056.03,3397.73,2858.4,0.124,0.1416,0.01,-30,-3595.470000000001,-539.3299999999999
100657,Core,West Europe,Direct,Budget,82.4,1,0,0.165,0.0,233,209,108.42,25262.51,22660.36,4168.31,3738.96,0.1299,0.1238,0.01,-24,-2602.149999999998,-429.35000000000036
100658,Core,South Europe,Direct,Midscale,77.4,1,0,0.165,0.0,108,84,90.3,9752.13,7584.99,1609.1,1251.52,0.12,0.1286,0.01,-24,-2167.1399999999994,-357.5799999999999
100659,Core,Central Europe,Affiliate,Midscale,73.6,1,0,0.165,0.0,191,221,134.71,25729.43,29770.71,4245.36,4912.17,0.1283,0.1211,0.01,30,4041.279999999999,666.8100000000004
100660,Core,Central Europe,Mobile,Budget,79.5,1,1,0.165,0.025,284,333,76.13,21619.73,25349.9,3567.26,3548.99,0.093,0.0767,0.01,49,3730.170000000002,-18.270000000000437
100661,Long Tail,South Europe,Mobile,Upscale,83.5,0,0,0.15,0.0,147,152,236.13,34710.54,35891.17,5206.58,5383.68,0.0353,0.0434,0.01,5,1180.6299999999974,177.10000000000036
100662,Growth,Central Europe,Direct,Budget,98.0,1,0,0.155,0.0,249,252,67.9,16907.46,17111.17,2620.66,2652.23,0.0718,0.0852,0.01,3,203.70999999999913,31.570000000000164
100663,Growth,Central Europe,Affiliate,Upscale,87.4,1,1,0.155,0.025,244,233,161.26,39347.11,37573.26,6098.8,4884.52,0.0984,0.1005,0.01,-11,-1773.8499999999985,-1214.2799999999997
100664,Core,South Europe,Direct,Budget,87.8,1,1,0.165,0.025,106,108,113.35,12015.42,12242.13,1982.54,1713.9,0.0791,0.0595,0.01,2,226.70999999999913,-268.6399999999999
100665,Premium,West Europe,Mobile,Upscale,98.0,0,0,0.175,0.0,405,470,260.12,105347.76,122255.43,18435.86,21394.7,0.0666,0.0964,0.01,65,16907.67,2958.84
100666,Premium,North Europe,Mobile,Midscale,83.2,0,0,0.175,0.0,101,102,137.94,13931.44,14069.38,2438.0,2462.14,0.0635,0.0591,0.01,1,137.9399999999987,24.139999999999873
100667,Long Tail,North Europe,Affiliate,Budget,82.8,0,0,0.15,0.0,219,208,63.87,13987.63,13285.06,2098.14,1992.76,0.0629,0.0436,0.01,-11,-702.5699999999997,-105.37999999999988
100668,Core,West Europe,Affiliate,Budget,85.0,1,1,0.165,0.025,183,160,103.65,18967.96,16584.01,3129.71,2321.76,0.1315,0.1527,0.01,-23,-2383.9500000000007,-807.9499999999998
100669,Core,West Europe,Direct,Budget,67.9,1,0,0.165,0.0,215,242,83.07,17859.68,20102.53,2946.85,3316.92,0.1514,0.1691,0.01,27,2242.8499999999985,370.07000000000016
100670,Growth,West Europe,Direct,Midscale,73.6,1,1,0.155,0.025,102,110,166.18,16950.5,18279.95,2627.33,2376.39,0.0982,0.0906,0.025,8,1329.4500000000007,-250.94000000000005
100671,Core,West Europe,Mobile,Midscale,72.9,1,1,0.165,0.025,248,214,134.16,33272.34,28710.81,5489.94,4019.51,0.106,0.1121,0.025,-34,-4561.529999999995,-1470.4299999999994
100672,Long Tail,West Europe,Mobile,Midscale,84.5,0,0,0.15,0.0,172,158,147.19,25316.58,23255.93,3797.49,3488.39,0.0616,0.0551,0.025,-14,-2060.6500000000015,-309.0999999999999
100673,Premium,Central Europe,Affiliate,Midscale,76.3,0,0,0.175,0.0,285,252,103.22,29418.11,26011.81,5148.17,4552.07,0.1113,0.1059,0.01,-33,-3406.2999999999993,-596.1000000000004
100674,Core,North Europe,Direct,Midscale,79.4,1,1,0.165,0.025,95,97,140.4,13338.14,13618.95,2200.79,1906.65,0.1358,0.134,0.01,2,280.8100000000013,-294.1399999999999
100675,Core,North Europe,Direct,Midscale,88.9,1,0,0.165,0.0,161,164,133.68,21522.81,21923.86,3551.26,3617.44,0.043,0.0487,0.01,3,401.0499999999993,66.17999999999984
100676,Long Tail,South Europe,Direct,Midscale,86.6,0,0,0.15,0.0,163,156,162.04,26413.01,25278.71,3961.95,3791.81,0.0953,0.0942,0.01,-7,-1134.2999999999993,-170.13999999999987
100677,Core,Central Europe,Direct,Midscale,76.4,1,1,0.165,0.025,285,315,123.11,35086.33,38779.62,5789.24,5429.15,0.1086,0.1009,0.01,30,3693.290000000001,-360.09000000000015
100678,Growth,Central Europe,Direct,Midscale,71.3,1,0,0.155,0.0,148,149,129.68,19193.23,19322.91,2974.95,2995.05,0.114,0.118,0.01,1,129.6800000000003,20.100000000000364
100679,Core,Central Europe,Corporate,Upscale,89.4,1,1,0.165,0.025,154,174,279.59,43056.46,48648.21,7104.32,6810.75,0.1218,0.1193,0.01,20,5591.75,-293.5699999999997
100680,Growth,Central Europe,Affiliate,Midscale,85.7,1,0,0.155,0.0,256,248,132.98,34041.67,32977.86,5276.46,5111.57,0.1356,0.1181,0.01,-8,-1063.8099999999977,-164.89000000000033
100681,Growth,West Europe,Direct,Budget,61.9,0,0,0.155,0.0,414,527,92.64,38351.55,48819.49,5944.49,7567.02,0.1053,0.0868,0.01,113,10467.939999999995,1622.5300000000007
100682,Growth,West Europe,Direct,Budget,74.9,1,0,0.155,0.0,170,161,69.74,11855.5,11227.86,1837.6,1740.32,0.1136,0.15,0.01,-9,-627.6399999999994,-97.27999999999997
100683,Core,West Europe,Direct,Midscale,79.7,1,1,0.165,0.025,176,165,111.27,19583.69,18359.71,3231.31,2570.36,0.0936,0.1149,0.025,-11,-1223.9799999999996,-660.9499999999998
100684,Core,South Europe,Mobile,Midscale,85.8,1,0,0.165,0.0,174,158,133.58,23242.33,21105.1,3834.98,3482.34,0.0689,0.085,0.01,-16,-2137.230000000003,-352.6399999999999
100685,Core,Central Europe,Direct,Upscale,87.1,1,1,0.165,0.025,202,205,239.73,48426.29,49145.49,7990.34,6880.37,0.09,0.1299,0.01,3,719.1999999999971,-1109.9700000000003
100686,Core,West Europe,Mobile,Midscale,80.8,1,1,0.165,0.025,302,261,140.89,42548.05,36771.66,7020.43,5148.03,0.107,0.1167,0.025,-41,-5776.389999999999,-1872.4000000000005
100687,Long Tail,West Europe,Mobile,Midscale,83.9,0,0,0.15,0.0,137,141,130.83,17923.11,18446.42,2688.47,2766.96,0.0923,0.0825,0.025,4,523.3099999999977,78.49000000000024
100688,Premium,West Europe,Direct,Midscale,78.6,0,0,0.175,0.0,538,446,130.94,70443.18,58397.13,12327.56,10219.5,0.0706,0.0548,0.025,-92,-12046.049999999996,-2108.0599999999995
100689,Core,North Europe,Affiliate,Budget,71.3,1,0,0.165,0.0,196,199,76.7,15033.84,15263.95,2480.58,2518.55,0.0892,0.0822,0.01,3,230.11000000000058,37.970000000000255
100690,Core,North Europe,Corporate,Midscale,75.4,1,0,0.165,0.0,301,264,110.45,33245.29,29158.66,5485.47,4811.18,0.0848,0.1008,0.01,-37,-4086.630000000001,-674.29
100691,Long Tail,North Europe,Direct,Budget,78.2,0,0,0.15,0.0,121,117,84.27,10197.12,9860.02,1529.57,1479.0,0.0721,0.0822,0.01,-4,-337.10000000000036,-50.569999999999936
100692,Growth,Central Europe,Direct,Midscale,77.7,1,0,0.155,0.0,137,144,130.16,17831.95,18743.07,2763.95,2905.18,0.1016,0.0899,0.01,7,911.119999999999,141.23000000000002
100693,Core,West Europe,Corporate,Upscale,59.1,0,0,0.165,0.0,168,203,205.27,34485.16,41669.57,5690.05,6875.48,0.1247,0.121,0.01,35,7184.409999999996,1185.4299999999994
100694,Long Tail,Central Europe,Mobile,Midscale,74.0,0,0,0.15,0.0,157,142,127.64,20039.11,18124.54,3005.87,2718.68,0.1222,0.1312,0.01,-15,-1914.5699999999997,-287.19000000000005
100695,Core,South Europe,Affiliate,Upscale,78.6,1,1,0.165,0.025,150,153,256.05,38408.04,39176.2,6337.33,5484.67,0.0713,0.0453,0.01,3,768.1599999999962,-852.6599999999999
100696,Premium,North Europe,Affiliate,Midscale,75.2,0,0,0.175,0.0,346,323,124.98,43243.16,40368.62,7567.55,7064.51,0.082,0.083,0.01,-23,-2874.540000000001,-503.03999999999996
100697,Core,North Europe,Direct,Upscale,75.5,1,1,0.165,0.025,165,158,216.89,35786.7,34268.47,5904.8,4797.59,0.1349,0.1436,0.01,-7,-1518.229999999996,-1107.21
100698,Core,Central Europe,Mobile,Midscale,82.9,1,0,0.165,0.0,139,130,131.47,18273.82,17090.62,3015.18,2819.95,0.0838,0.0885,0.01,-9,-1183.2000000000007,-195.23000000000002
100699,Core,West Europe,Affiliate,Midscale,67.2,1,1,0.165,0.025,377,413,126.05,47519.28,52056.93,7840.68,7287.97,0.1061,0.1049,0.025,36,4537.6500000000015,-552.71
